contrato,estatus,mes,modalidad,origen_de_recursos,tipo_infraestructura,descripcion_obra,ubicacion,zona,presupuesto,ejercido_url,contratista,contratista_rfc
OPG-HABITAT-EQP-CI-C09-134/14,En proceso de Firmas,Octubre,"CONCURSO INVITACION                    



Invitaciones",TRIPARTITA,Cultura,140391ME003 HABILITACION DEL CENTRO DE CULTURA EX HACIENDA DE OBLATOS,"SAN PEDRO No.2919-A ENTRE AV. PLUTARCO ELÍAS CALLES Y AV. ARTESANOS, EN LA COL. SAN ISIDRO OBLATOS DE LA ZONA 4 OBLATOS",Zona 5: Olímpica,1792717.69,obraDetalle.php?id_obra=14EQP04134,Napreco Grupo Constructor S.A. de C.V.,NGC010921SV7
OPG-HABITAT-EQP-CI-C09-135/14,En proceso de Firmas,Octubre,"CONCURSO INVITACION                    



Invitaciones",TRIPARTITA,Centros de Desarrollo Comunitario,140393ME002 HABILITACION DEL CENTRO DE BIENESTAR COMUNITARIO RIO VERDE,"HACIENDA TAHUEJO ENTRE CALZ. JUAN PABLO II Y HACIENDA SANTA INES (JARDIN), EN LA COL. RIO VERDE OBLATOS DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,1699884.87,obraDetalle.php?id_obra=14EQP04135,Cuiba Constructora S.A. de C.V.,CCO0904288M8
OPG-REP-EQP-CI-C09-136/14,En proceso de Firmas,Octubre,"CONCURSO INVITACION                    



Invitaciones",TRIPARTITA,Parques,14039EMF001 PARQUE LINEAL RIO VERDE,"HACIENDA TAHUEJO SN, EN LA COLONIA TETLAN RIO VERDE DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,2638898.08,obraDetalle.php?id_obra=14EQP04136,Urbanizaciones Sophia S.A. de C.V.,USO0807073I5
OPG-REP-EQP-CI-C09-137/14,En proceso de Firmas,Octubre,"CONCURSO INVITACION                    



Invitaciones",TRIPARTITA,Unidades Deportivas,14039EMF002 CANCHA DEPORTIVA RIO VERDE,"BATALLA DE TECPAN SN, EN LA COLONIA RIO VERDE DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,1845890.55,obraDetalle.php?id_obra=14EQP04137,Arq. Bertha Jiménez Alcala,JIAB600203TZ1
OPG-REP-EQP-CI-C09-138/14,En proceso de Firmas,Octubre,"CONCURSO INVITACION                    



Invitaciones",TRIPARTITA,Cultura,14039EMF003 FORO RIO VERDE,"HACIENDA TAHUEJO SN, EN LA COLONIA TETLAN RIO VERDE DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,3060071.52,obraDetalle.php?id_obra=14EQP04138,Constructora Laguna Seca S.A. de C.V.,CLS020417CG0
OPG-REP-EQP-AD-C09-139/14,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,TRIPARTITA,Parques,14039EMF004 PARQUE COLINAS DE HUENTITAN,"SAN IGNACIO SN, EN LA COLONIA COLINAS DE HUENTITAN, DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,627418.5,obraDetalle.php?id_obra=14EQP03139,"Constructora y Desarrolladora de Servicios Unidos, S.A. de C.V.",CDD1011134LA
OPG-CZM-EQP-CI-C09-140/14,En proceso de Firmas,Octubre,"CONCURSO INVITACION                    



Invitaciones",CONSEJO METROPOLITANO,Consejo Zona Metropolitana,RENOVACIÓN URBANA EN EL BARRIO DE HUENTITAN EL BAJO.,"COMPRENDIDO EN EL POLÍGONO ENTRE LAS CALLES VOLCÁN POPOCA, CALZ. INDEPENDENCIA, VOLCÁN PELEE, VOLCÁN TELICA, VOLCÁN SAN FRANCISCO Y VOLCÁN MALINCHE, DE LA ZONA 3 HUENTITAN",Zona 8: Varias Zonas,2995048.87,obraDetalle.php?id_obra=14EQP03140,"Constructora y Edificadora Plasma, S.A. de C.V.",CEP080129EK6
OPG-CZM-EQP-CI-C09-141/14,En proceso de Firmas,Octubre,"CONCURSO INVITACION                    



Invitaciones",CONSEJO METROPOLITANO,Consejo Zona Metropolitana,RENOVACIÓN URBANA EN EL BARRIO DE HUENTITAN EL ALTO.,"JOAQUÍN ROMERO EN EL TRAMO COMPRENDIDO ENTRE LA AV. BELISARIO DOMÍNGUEZ Y FERNANDO CALDERÓN, DE LA ZONA 3 HUENTITAN",Zona 8: Varias Zonas,2943442.34,obraDetalle.php?id_obra=14EQP03141,Constructora Laguna Seca S.A. de C.V.,CLS020417CG0
OPG-CZM-EQP-CI-C09-142/14,En proceso de Firmas,Octubre,"CONCURSO INVITACION                    



Invitaciones",CONSEJO METROPOLITANO,Consejo Zona Metropolitana,RENOVACIÓN URBANA EN EL BARRIO DE OBLATOS.,"COMPRENDIDO EN EL POLÍGONO ENTRE LAS CALLES HACIENDA LACROIX, AV. PLUTARCO ELÍAS CALLES, SANTA CASILDA Y RAFAEL BALBUENA, DE LA ZONA 4 OBLATOS",Zona 8: Varias Zonas,3358290.45,obraDetalle.php?id_obra=14EQP04142,Sam-Trac S.A. de C.V.,STR960701CU4
OPG-CZM-EQP-CI-C09-143/14,En proceso de Firmas,Octubre,"CONCURSO INVITACION                    



Invitaciones",CONSEJO METROPOLITANO,Consejo Zona Metropolitana,"RENOVACIÓN URBANA EN EL BARRIO DE ATEMAJAC, CALLE MEZQUITAN.","MEZQUITAN ENTRE MANUEL DE MIMBELA Y LA CALZ. FEDERALISMO NORTE Y EL POLÍGONO COMPRENDIDO ENTRE LAS CALLES DE MEZQUITAN, MANUEL DE MIMBELA, LA CALZ. DEL FEDERALISMO E IRENE ROBLEDO GARCIA, DE LA ZONA 3 HUENTITAN",Zona 8: Varias Zonas,3995494.19,obraDetalle.php?id_obra=14eqp03143,Neoingenieria S.A. de C.V.,NEO080722M53
OPG-PDZP-EQP-AD-C09-144/14,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,FEDERAL,Vivienda,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS PANORAMICA DE HUENTITAN, JOSEFINA LÓPEZ DE ISAAC Y HUENTITAN EL BAJO, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 8 RECAMARAS, 15 PISOS, 28 BAÑOS Y 20 MUROS.","INTERIOR DE LAS COLONIAS PANORAMICA DE HUENTITAN, JOSEFINA LÓPEZ DE ISAAC Y HUENTITAN EL BAJO DE LA ZONA 3 HUENTITAN",Zona 8: Varias Zonas,1350509.67,obraDetalle.php?id_obra=14EQPZ3144,"Omah Constructores y Desarrolladores, S.A. de C.V.",OCD100909NC8
OPG-PDZP-EQP-AD-C09-145/14,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,FEDERAL,Vivienda,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS SANTA CECILIA, INDEPENDENCIA, LA ESPERANZA Y DR. ATL, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 9 RECAMARAS, 10 PISOS, 29 BAÑOS Y 21 MUROS.","INTERIOR DE LAS COLONIAS SANTA CECILIA, INDEPENDENCIA, LA ESPERANZA Y DR. ATL DE LA ZONA 3 HUENTITAN, 4 OBLATOS Y 5 OLIMPICA",Zona 8: Varias Zonas,1392283.72,obraDetalle.php?id_obra=14EQP0405145,"Consorcio Constructor Válvula, S.A de C.V.",CCV120524J49
OPG-PDZP-EQP-AD-C09-146/14,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,FEDERAL,Vivienda,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS LA LOMA, FEDERALISMO  E INSURGENTES, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 7 RECAMARAS, 9 PISOS, 23 BAÑOS Y 23 MUROS.","INTERIOR DE LAS COLONIAS LA LOMA, FEDERALISMO E INSURGENTES DE LAS  ZONAS 5 OLIMPICA Y 6 TETLAN",Zona 8: Varias Zonas,1193664.16,obraDetalle.php?id_obra=14EQP0506146,"PCI Innovation, S.A. de C.V.",PIN120416QF9
OPG-PDZP-EQP-CI-C09-147/14,En proceso de Firmas,Octubre,"CONCURSO INVITACION                    



Invitaciones",FEDERAL,Vivienda,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS  OBLATOS, LOMAS DE OBLATOS Y LOMAS DEL GALLO, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 10 RECAMARAS, 13 PISOS, 24 BAÑOS Y 24 MUROS.","INTERIOR DE LAS COLONIAS OBLATOS, LOMAS DE OBLATOS Y LOMAS DEL GALLO DE LA ZONA 4 OBLATOS",Zona 8: Varias Zonas,1340816.68,obraDetalle.php?id_obra=14EQPZ40147,"Comercializadora Poligono, S.A. de C.V.",CPO1209104M8
OPG-PDZP-EQP-AD-C09-148/14,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,FEDERAL,Vivienda,"MEJORAMIENTO DE VIVIENDA EN LA COLONIA SAN JOSE RIO VERDE, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 9 RECAMARAS, 9 PISOS, 24 BAÑOS Y 19 MUROS.",INTERIOR DE LA COLONIA SAN JOSE RIO VERDE DE LA ZONA  4 OBLATOS,Zona 4: Oblatos,1246589.39,obraDetalle.php?id_obra=14EQP04148,Constru-Urbanizaciones e Infraestructura de Occidente S.A. de C.V.,CUI9101293P5
OPG-PDZP-EQP-AD-C09-149/14,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,FEDERAL,Vivienda,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS PRIMERO DE MAYO Y CINCO DE MAYO, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 3 RECAMARAS, 6 PISOS, 35 BAÑOS Y 20 MUROS.",INTERIOR DE LAS COLONIAS PRIMERO DE MAYO Y CINCO DE MAYO DE LA ZONA 7 CRUZ DEL SUR,Zona 8: Varias Zonas,1223973.8,obraDetalle.php?id_obra=14EQP07149,Construcciones y Edificaciones Palos S.A. de C.V.,CEP010206R34
OPG-PDZP-EQP-AD-C09-150/14,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,FEDERAL,Vivienda,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS EL CARMEN Y LAZARO CARDENAS, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 3 RECAMARAS, 13 PISOS, 30 BAÑOS Y 27 MUROS.",INTERIOR DE LAS COLONIAS EL CARMEN Y LAZARO CARDENAS DE LA ZONA 7 CRUZ DEL SUR,Zona 8: Varias Zonas,1261659.48,obraDetalle.php?id_obra=14EQP07150,Desarrolladora Ramo S.A. de C.V.,DRA071004CE0
OPG-PDZP-EQP-CI-C09-151/14,En proceso de Firmas,Octubre,"CONCURSO INVITACION                    



Invitaciones",FEDERAL,Vivienda,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS LÓPEZ PORTILLO Y REVOLUCIONARIA, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 5 RECAMARAS, 10 PISOS, 36 BAÑOS Y 22 MUROS.",INTERIOR DE LAS COLONIAS LÓPEZ PORTILLO Y REVOLUCIONARIA DE LA ZONA 7 CRUZ DEL SUR,Zona 8: Varias Zonas,1374994.37,obraDetalle.php?id_obra=14EQP07151,Diseño Ingenieria Construcción Grow S.A. de C.V.,DIC1207243BA
OPG-PDZP-EQP-AD-C09-152/14,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,FEDERAL,Vivienda,"MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS  POLANQUITO, LOMAS DE POLANCO Y NUEVA SANTA MARIA, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 6 RECAMARAS, 16 PISOS, 29 BAÑOS Y 24 MUROS.","INTERIOR DE LAS COLONIAS POLANQUITO, LOMAS DE POLANCO Y NUEVA SANTA MARIA DE LA ZONA 7 CRUZ DEL SUR",Zona 8: Varias Zonas,1349290.17,obraDetalle.php?id_obra=14EQP07152,Ing. Benigno Muñiz Ortega,MUOB590213PJ4
OPG-CONACULTA-EQP-CI-C09-154/14,En proceso de Firmas,Octubre,"CONCURSO INVITACION                    



Invitaciones",FEDERAL,Teatros,REHABILITACION DE FACHADAS Y OBRAS EXTERIORES EN EL TEATRO TORRES BODET,"AV. ESPAÑA ESQ. CON AV. CHAPULTEPEC SUR, EN LA COL. MODERNA DE LA ZONA 1 CENTRO",Zona 1: Centro,2279399.71,obraDetalle.php?id_obra=14EQP01154,Ciarco Constructora S.A. de C.V.,CCO9407296S3
OPG-COPLAUR-EYP-AD-C08-074/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Trabajo ),REVISION Y ACTUALIZACION DE LOS PLANES PARCIALES DE DESARROLLO URBANO CORRESPONDIENTE AL DISTRITO URBANO DE LA ZONA 1 CENTRO METROPOLITANO DEL MUNICIPIO DEL MUNICIPIO DE GUADALAJARA.,ZONA 1 CENTRO.,Zona 1: Centro,1299999.97,obraDetalle.php?id_obra=14EYPZ1074,Diseño y Planeación S.C.,DPS930910UK8
OPG-COPLAUR-EYP-AD-C08-075/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Trabajo ),REVISION Y ACTUALIZACION DE LOS PLANES PARCIALES DE DESARROLLO URBANO CORRESPONDIENTE AL DISTRITO URBANO DE LA ZONA 2 MINERVA DEL MUNICIPIO DE GUADALAJARA.,ZONA 2 MINERVA.,Zona 8: Varias Zonas,1600000.0,obraDetalle.php?id_obra=14EYPZ2075,"Triada, Consultoria y Servicios S. C.",TCS060227N78
OPG-COPLAUR-EYP-AD-C08-076/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Trabajo ),"REVISION Y ACTUALIZACION DE LOS PLANES PARCIALES DE DESARROLLO URBANO CORRESPONDIENTE AL DISTRITO URBANO DE LAS ZONAS 3 HUENTITAN, 4 OBLATOS Y 6 TETLAN DEL MUNICIPIO DE GUADALAJARA.","ZONA 3 HUENTITAN, 4 OBLATOS Y 6 TETLAN.",Zona 8: Varias Zonas,2174319.08,obraDetalle.php?id_obra=14EYPZ3076,JP Desarrollo Regional y Urbano S.A. de C.V.,JDR891206Q59
OPG-COPLAUR-EYP-AD-C08-077/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Trabajo ),REVISIÓN Y ACTUALIZACIÓN DE LOS PLANES PARCIALES DE DESARROLLO URBANO CORRESPONDIENTE AL DISTRITO URBANO DE LAS ZONAS 5 OLÍMPICA  Y 7 CRUZ DEL SUR  DEL MUNICIPIO DE GUADALAJARA.,ZONAS 5 OLÍMPICA  Y 7 CRUZ DEL SUR.,Zona 8: Varias Zonas,2125632.15,obraDetalle.php?id_obra=14EYPZ7077,"Urbanizaciones El Porvenir de Ameca, S.A. de C.V.",UPA0701293J3
OPG-COPLAUR-EYP-AD-C08-078/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Trabajo ),ELABORACION DEL PLAN DE DESARROLLO URBANO DE CENTRO DE POBLACION DEL MUNICIPIO DE GUADALAJARA.,MUNICIPIO DE GUADALAJARA.,Zona 8: Varias Zonas,1800000.0,obraDetalle.php?id_obra=14EYPZ1078,"G-Trazus, S.C.",GTR110614RE5
OPG-COPLAUR-EYP-AD-C08-079/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Trabajo ),"RESOLUCIONES ADMINISTRATIVAS FUNDADAS Y MOTIVADAS, RESPECTO DE LAS PROPUESTAS O SUGERENCIAS RESULTANTES DE LA CONSULTA PUBLICA DE LOS P.P.D.U. Y DEL P.D.U.C.P., LA REVISION DE LOS DOCUMENTOS TECNICOS DE LOS P.P.D.U. Y LAS PROPUESTAS DE INICIATIVAS DE REFO",MUNICIPIO DE GUADALAJARA.,Zona 8: Varias Zonas,928000.0,obraDetalle.php?id_obra=14EYPZ1079,"Velázquez Guerrero y Asociados, S.C.",VGA061009AR2
OPG-COPLAUR-EYP-AD-C08-080/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Trabajo ),CONSULTAS DEL PLAN DE DESARROLLO URBANO DE CENTRO DE POBLACION Y PLANES PARCIALES DE DESARROLLO URBANO. (LOGISTICA Y MONTAJE).,MUNICIPIO DE GUADALAJARA.,Zona 8: Varias Zonas,858400.0,obraDetalle.php?id_obra=14EYPZ1080,Arq. Fernando Antonio Flores Ruíz Velasco,FORF660910JI3
OPG-OD-EQP-AD-C08-081/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,"A) CONSTRUCCIÒN DE DOS TEMPLETES (BASES) PARA COLOCACIÒN DE PLACAS ALUCIVAS A LOS 100 AÑOS DE LA ENTRADA A GUADALAJARA DEL EJÉRCITO CONSTITUCIONALISTA. B) CONSTRUCCIÒN DE MUROS EN DIFERENTES ESTACIONAMIENTOS PARA LA INSTALACIÓN ELÉCTRICA, CONSISTENTE EN L","A) 8 DE JULIO ESQ. AV. JUAREZ, EN LA ZONA 1 CENTRO Y 8 DE JULIO ESQ. AV PATRIA EN LA ZONA 7 CRUZ DEL SUR. ZARAGOZA No.174, SANTA MÒNICA No.228 Y EN EL CRUCE DE ZARAGOZA Y JUAN MANUEL, EN EL PRIMER CUADRO DE LA CIUDAD DE LA ZONA 1 CENTRO.  B) ZARAGOZA No.",Zona 8: Varias Zonas,1235248.4,obraDetalle.php?id_obra=14EQPZ1081,Grupo Constructor Xolot S.A. de C.V.,GCX0508239ZA
OPG-R33-EQP-AD-C08-087/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"CONSTRUCCION DE COMEDOR COMUNITARIO ""COL. LOMAS DEL PARAISO 5A SECCION"", TRABAJOS CONSISTENTES EN CIMENTACION, PISOS, ESTRUCTURA, INSTALACIONES ELECTRICAS, HIDROSANITARIAS, GAS, ACABADOS, HERRERIA Y PINTURA.","JOSE MA. LANZAGORTA Y SALVADOR ANGUIANO, EN LA COL. LOMAS DEL PARAISO 5A SECCION DE LA ZONA 3 HUENTITAN.",Zona 3: Huentitán,2168096.82,obraDetalle.php?id_obra=14EQPZ3087,"Edificaciones Jova, S.A. de C.V.",EJO920727CR9
OPG-R33-EQP-AD-C08-088/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"CONSTRUCCION DE COMEDOR COMUNITARIO ""COL. DIVISION DEL NORTE"", TRABAJOS CONSISTENTES EN CIMENTACION, PISOS ESTRUCTURA, INSTALACIONES ELECTRICAS, HIDROSANITARIAS, GAS, ACABADOS, HERRERIA Y PINTURA.","GILBERTO RUVALCABA ESQ. JESUS SANCHEZ AZCONA, EN LA COL. DIVISION DEL NORTE DE LA ZONA 3 HUENTITAN.",Zona 3: Huentitán,1653381.45,obraDetalle.php?id_obra=14EQPZ3088,Arq. Salvador Aguirre Cordero,AUCS600804IS1
OPG-R33-EQP-AD-C08-089/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"CONSTRUCCION DE COMEDOR COMUNITARIO ""COL. RIO VERDE OBLATOS"", TRABAJOS CONSISTENTES EN CIMENTACION, PISOS, ESTRUCTURA, INSTALACIONES ELECTRICAS, HIDROSANITARIAS, GAS, ACABADOS, HERRERIA Y PINTURA.","HACIENDA TAHUEJO S/N AV. JUAN PABLO II Y HACIENDA LA CALERA, EN LA COL. RIO VERDE OBLATOS DE LA ZONA 4 OBLATOS.",Zona 4: Oblatos,1698436.68,obraDetalle.php?id_obra=14EQPZ4089,"Constructora Ikaboss, S.A. de C.V.",CIK131016KYA
OPG-R33-EQP-AD-C08-090/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"CONSTRUCCION DE DISPENSARIO MEDICO Y CLINICA DENTAL COL. LOMAS DEL PARAISO 5A SECCION, TRABAJOS CONSISTENTES EN LA CONSTRUCCION DE CIMENTACION, PISOS, ESTRUCTURA, INSTALACIONES ELECTRICAS, HIDROSANITARIAS, GAS, ACABADOS, HERRERIA Y PINTURA.","JOSE MA. LANZAGORTA Y SALVADOR ANGUIANO, EN LA COL. LOMAS DEL PARAISO 5A SECCION DE LA ZONA 3 HUENTITAN.",Zona 3: Huentitán,2524738.45,obraDetalle.php?id_obra=14EQPZ3090,Ing. Veronica Bermudez Torres,BETV600515U89
OPG-R33-EQP-AD-C08-091/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MANTENIMIENTO DE DISPENSARIO MÉDICO Y CLÍNICA DENTAL ""COL. RANCHO NUEVO"", TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE CIMENTACIÓN, PISOS, ESTRUCTURA, INSTALACIONES ELÉCTRICAS, HIDROSANITARIAS, GAS, ACABADOS, HERRERIA Y PINTURA. AMPLIACIÓN DE DISPENSARIO M","SOTO Y GAMA No. 1431, EN LA COL. RANCHO NUEVO 1ra SECCIÓN DE LA ZONA 3 HUENTITAN; JOSE MARIA CHAVEZ No. 3149 ESQ. MARIA DEL CARMEN FRIAS, EN LA COL. LOMAS DEL PARAISO 4ta SECCION DE LA ZONA 3 HUENTITAN.  GILBERTO RUVALCABA Y JESÚS SÁNCHEZ ANCONA, EN LA CO",Zona 8: Varias Zonas,1181575.51,obraDetalle.php?id_obra=14EQPZ1091,Edificaciones y Espacios Letco S.A. de C.V.,EEL0204268V2
OPG-R33-EQP-AD-C08-092/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"AMPLIACIÓN DE DISPENSARIO MÉDICO Y CLÍNICA DENTAL DE LA ""UNIDAD MEDICA DR. JESÚS DELGADILLO ARAUJO"", TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE CIMENTACIÓN, PISOS, ESTRUCTURA, INSTALACIONES ELÉCTRICAS, HIDROSANITARIAS, GAS, ACABADOS, HERRERIA Y PINTURA.","AV. MARIANO BARCENAS No. 997 ESQ. PRIV. VERACRUZ, EN LA COL. LA NORMAL DE LA ZONA 1 CENTRO. LOS ANGELES ESQ. ANALCO, EN LA COL. LAS CONCHAS DE LA ZONA 1 CENTRO. ANTONIO TELLO No. 215 ENTRE ALDAMA Y MEDRANO, EN LA COL. MEDRANO DE LA ZONA 5 OLIMPICA. GIGANT",Zona 8: Varias Zonas,1618997.46,obraDetalle.php?id_obra=14EQPZ1092,Relieve Empresarial S.A. de C.V.,REM040628563
OPG-R33-EQP-AD-C08-093/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"AMPLIACIÓN DE DISPENSARIO MÉDICO Y CLÍNICA DENTAL DE LA ''U.A.P.S.'' IGNACIO ALLENDE, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE CIMENTACIÓN, PISOS, ESTRUCTURA, INSTALACIONES ELÉCTRICAS, HIDROSANITARIAS, GAS, ACABADOS, HERRERIA Y PINTURA. AMPLIACIÓN DE D","PABLO VALDEZ ESQ. GAZA, EN LA COL. MIGUEL HIDALGO DE LA ZONA 6 TETLÁN. MERCEDES CELIS ESQ. DE LA PATRIA, EN LA COL ACADEMIAS ZONA 6 TETLAN. AV. SAN RAFAEL No. 403 ESQ. RIO NILO, EN LA COL. LA PAZ DE LA ZONA 6 TETLAN. AV. GOBERNADOR CURIEL ESQ. ARTES PLAST",Zona 8: Varias Zonas,1102346.73,obraDetalle.php?id_obra=14EQPZ6093,Constructora Occidental de Mexico S.A. de C.V.,COM9704211Z5
OPG-R33-EQP-AD-C08-094/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. LOMAS DEL PARAISO 5ta SECCIÓN, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 20 CUARTOS PARA BAÑO,  10 CUARTOS  DORMITORIO, 10 CUARTOS  PARA COCINA, 25 PISOS FIRME, 15 TECHOS  FIRME, 12 MUROS FIRME Y MANTENIMIENTO DE 12 T","COMPRENDIDO EN EL POLÍGONO DE VOLCÁN POPOCA, MANUEL STA. MARÍA, MANUEL I. SOLÍS, MARIANO OLIVARES, JUAN I. RAMOS, MARIANO OLIVARES, LIMITE DE BARRANCA Y PANORÁMICA, EN LA COL LOMAS DEL PARAISO 5ta SECC. DE LA ZONA 3 HUENTITAN",Zona 8: Varias Zonas,3235160.0,obraDetalle.php?id_obra=14Z3EQP094,"Ventura Construcciones, S.A. de C.V.",VCO830712G57
OPG-R33-EQP-AD-C08-095/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. LOMAS DEL PARAISO 3ra, 4ta Y 5ta SECCIÓN, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 20 CUARTOS PARA BAÑO,  10 CUARTOS  DORMITORIO, 10 CUARTOS  PARA COCINA, 25 PISOS FIRME, 15 TECHOS  FIRME, 10 MUROS FIRME Y MANTENIMIE","COMPRENDIDO EN EL POLÍGONO DE MARIANO OLIVARES, MANUEL I. SOLÍS, JESÚS AMAVISCA, JOSÉ MA. LANZAGORTA, FRANCISCO ESTRADA, LOMAS VALLARTA Y LÍMITE DE BARRANCA, EN LA COL. LOMAS DEL PARAISO 3ra,4ta Y 5ta SECC. DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,3341800.0,obraDetalle.php?id_obra=14EQPZ3095,Grupo Etya S.A. de C.V.,GET980414TH0
OPG-R33-EQP-AD-C08-096/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. FERROCARRIL, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 10 CUARTOS PARA BAÑO,  5 CUARTOS  DORMITORIO, 5 CUARTOS  PARA COCINA, 15 PISOS FIRME, 10 TECHOS  FIRME, 5 MUROS FIRME Y MANTENIMIENTO DE 10 TECHOS FIRME Y 10 MURO","COMPRENDIDO EN EL POLÍGONO DE GANSO, HÉROES FERROCARRILEROS, CALLE 2, CALLE 9, CALLE 4, CALLE 7 Y GOBERNADOR CURIEL, EN LA COL. FERROCARRIL DE LA ZONA 7 CRUZ DEL SUR.",Zona 7: Cruz del Sur,1884800.0,obraDetalle.php?id_obra=14EQPZ7096,Velero Pavimentación y Construcción S.A. de C.V.,VPC0012148K0
OPG-R33-EQP-AD-C08-098/14,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. HELIODORO HERNANDEZ LOZA 1RA SECCION, TRABAJOS CONSISTENTES EN LA CONSTRUCCION DE 20 CUARTOS PARA BAÑO, 8 CUARTOS DORMITORIOS, 5 CUARTOS PARA COCINA, 25 PISOS FIRMES, 12 TECHOS FIRME, 15 MUROS FIRME Y MANTENIMIENTO DE 1","COMPRENDIDO EN EL POLIGONO DE HDA. LA CALERA, JOSE MA. MARTINEZ, ESTEBAN CORONADO Y MARIA GPE. DE HDZ. LOZA EN LA COL. HELIODORO HDZ LOZA 1RA SECC. DE LA ZONA 4 OBLATOS.",Zona 4: Oblatos,3044200.0,obraDetalle.php?id_obra=14EQPZ4098,Ing. Veronica Bermudez Torres,BETV600515U89
