contrato,estatus,mes,modalidad,origen_de_recursos,tipo_infraestructura,descripcion_obra,ubicacion,zona,presupuesto,ejercido_url,contratista,contratista_rfc
OPG-OD-CON-AD-C14-195/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Riesgos ( Contingencias ),A) APUNTALAMIENTO (REFORZADO) DE TRABES EN EL ESTACIONAMIENTO DE LA PLAZA LIBERACION DEL 19 AL 21 DE JUNIO DE 2010. B) APUNTALAMIENTO (LIGERO) DE TRABES EN EL ESTACIONAMIENTO DE LA PLAZA LIBERACION DEL 25 AL 30 DE AGOSTO DE 2010. C) APUNTALAMIENTO (REFORZ,"PRIMER CUADRO DEL CENTRO HISTORICO DE LA CIUDAD, DE LA ZONA 1 CENTRO.",Zona 1: Centro,1242831.19,obraDetalle.php?id_obra=10CONZ1195,Constructora TGV S.A. de C.V.,CTG070803966
OPG-OD-EYP-AD-C14-196/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Pavimentos,"CONSULTORIA, ASESORIA, ESTUDIOS E INVESTIGACION PARA LA ELABORACION DE PROYECTO TOPOGRAFICO, GEOMETRICO, IMAGEN URBANA Y ESTRUCTURAL PARA ENLASAR LA SALIDA DEL SISTEMA VIAL MINERVA CON JUAN PALOMAR Y ARIAS Y AV. VALLARTA.","AV. VALLARTA Y JUAN PALOMAR Y ARIAS, EN LA COL. VALLARTA SAN JORGE DE LA ZONA 2 MINERVA",Zona 2: Minerva,2397000.0,obraDetalle.php?id_obra=10PAVZ2196,Constructora Cautin S.A. de C.V.,CCA840903279
OPG-OD-EQP-AD-C14-197/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,CONSTRUCCION DE MURO DE MAMPOSTERIA,"LUSITANIA A UN COSTADO DE CANAL, EN LA COL. AUTOCINEMA DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,160000.0,obraDetalle.php?id_obra=10EQPZ3197/10,Marcia Alejandra Preciado Martinez del Sobral,PEMM650728HK6
OPG-OD-EQP-AD-C14-198/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,CONSTRUCCION DE MURO DE MAMPOSTERIA,"CANAL FOVISSSTE ESTADIO, EN LA COL. FOVISSSTE ESTADIO DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,410646.26,obraDetalle.php?id_obra=10EQPZ3198,Ing. Jose Luis Frausto Miranda,FAML740708T75
OPG-OD-EQP-AD-C14-199/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Mercados,REHABILITACION DE OFICINAS E IMPERMEABILIZACION EN EL MERCADO DE SAN DIEGO,CONTRERAS MEDELLIN No. 444 ESQ. MANUEL ACUÑA EN LA COL. CENTRO DE LA ZONA 1 CENTRO,Zona 1: Centro,275000.0,obraDetalle.php?id_obra=10EQPZ1199,"Ingeniería y Electronica, S.A. de C.V.",IEL020530VE8
OPG-OD-EQP-AD-C14-201/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,REHABILITACION E IMAGEN URBANA EN EL CAMELLON DE PABLO NERUDA (TRAMO 1),"PABLO NERUDA DE AV. LAS AMERICAS A OTAWA, EN LA COL. PROVIDENCIA DE LA ZONA 2 MINERVA",Zona 2: Minerva,2300000.0,obraDetalle.php?id_obra=10EQPZ22010,Constructora Metropolitana de Guadalajara S.A. de C.V.,CMG091102PV3
OPG-OD-EQP-AD-C14-202/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,REHABILITACION E IMAGEN URBANA EN CAMELLON DE PABLO NERUDA (TRAMO 2),"PABLO NERUDA DE MONTREAL A ONTARIO, EN LA COL. PROVIDENCIA DE LA ZONA 2 MINERVA",Zona 2: Minerva,2000000.0,obraDetalle.php?id_obra=10EQPZ2202,Romsa de Occidente S.A. de C.V.,ROC100310IZ5
OPG-OD-EYP-AD-C14-203/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Estudios y Proyectos ( Proyecto ),ESTUDIO DE COSTO BENEFICIO DE LA CICLOVIA DE LA CALZ. LAZARO CARDENAS,"CALZ. LAZARO CARDENAS ENTRE LOS LIMITES MUNICIPALES DE GUADALAJARA (SAN DIONISIO) Y TLAQUEPAQUE (FUELLE), EN VARIAS ZONAS DE LA CIUDAD",Zona 8: Varias Zonas,270000.0,obraDetalle.php?id_obra=10EQPZV203,Metropolizadora de Servicios para la Construcción S.A. de C.V.,MSC090401AZ0
OPG-R33-CS-AD-C14-204/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Salud ( Casas de ),"CONSTRUCCION DE CONSULTORIO, AREA AUSCULTACION Y REHABILITACION DE CASA DE SALUD EN LA U.H. JAVIER MINA","U.H. JAVIER MINA ENTRE ANDADOR PRESA DE LAS PIEDRAS Y MANUEL DE GOROSTIZA, DE LA ZONA 6 TETLAN",Zona 6: Tetlán,385000.0,obraDetalle.php?id_obra=10CSZ6204,Ing. Rosendo Martin Aguilar Gutierrez,AUGR531111LN8
OPG-OD-EQP-AD-C14-205/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,CONSTRUCCION Y EQUIPAMIENTO CON MOBILIARIO URBANO PARA EL RESCATE DE ESPACIOS PUBLICOS PARA PARQUES DE RECREACION INFANTIL Y PERSONAS DE LA TERCERA EDAD,"PEDRO SANCHEZ ENTRE GILDARDO GOMEZ Y CENOBIO ENCISO, EN LA COL. BEATRIZ HERNANDEZ DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,300000.0,obraDetalle.php?id_obra=10EQPZ4205,Servicios Profesionales y Construcción Méndez Martínez S.A. de C.V.,SPC071105S59
OPG-OD-EQP-AD-C14-206/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,CONSTRUCCION Y EQUIPAMIENTO CON MOBILIARIO URBANO PARA EL RESCATE DE ESPACIOS PUBLICOS PARA PARQUES DE RECREACION INFANTIL Y PERSONAS DE LA TERCERA EDAD,"BARRANCA DE OBLATOS ESQ. BARRANCA DEL DIABLO, EN LA COL. RESIDENCIAL DE LA BARRANCA DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,300000.0,obraDetalle.php?id_obra=10EQPZ4206,PVZ Ingenieros y Arquitectos S.A. de C.V.,PIA970804T47
OPG-OD-EQP-AD-C14-207/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,CONSTRUCCION Y EQUIPAMIENTO CON MOBILIARIO URBANO PARA EL RESCATE DE ESPACIOS PUBLICOS PARA PARQUES DE RECREACION INFANTIL Y PERSONAS DE LA TERCERA EDAD,"SIETE COLINAS ESQ. SIERRA LEONA, EN LA U.H. FOVISSSTE ESTADIO DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,300000.0,obraDetalle.php?id_obra=10EQPZ3207,"Constructora Nantli, S.A. de C.V.",CNA9701305F7
OPG-OD-EQP-AD-C14-208/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,CONSTRUCCION Y EQUIPAMIENTO CON MOBILIARIO URBANO PARA EL RESCATE DE ESPACIOS PUBLICOS PARA PARQUES DE RECREACION INFANTIL Y PERSONAS DE LA TERCERA EDAD,SIERRA DE TECUAN ENTRE MONTE COLLI Y MONTE ROSAS EN LA U.H. INDEPENDENCIA INFONAVIT DE LA ZONA 3 HUENTITAN,Zona 3: Huentitán,300000.0,obraDetalle.php?id_obra=10EQPZ3208,Obras Civiles Especializadas S.A. de C.V.,OCE9409195Y7
OPG-OD-EQP-AD-C14-209/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,CONSTRUCCION Y EQUIPAMIENTO CON MOBILIARIO URBANO PARA EL RESCATE DE ESPACIOS PUBLICOS PARA PARQUES DE RECREACION INFANTIL Y PERSONAS DE LA TERCERA EDAD,"MONTE CAUCASO Y MONTE PIRINEOS, EN LA COL. INDEPENDENCIA ORIENTE DE LA ZONA 1 CENTRO",Zona 1: Centro,300000.0,obraDetalle.php?id_obra=10EQPZ1209,"M3 Creación, S. de R.L. de C.V.",MCR061215GZ6
OPG-OD-EQP-AD-C15-210/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Equipamiento,"PARQUE RECREATIVO CON MODULO PARA NIÑOS Y PERSONAS DE LA TERCERA EDAD (""D""), CONSISTENTE EN EL EQUIPAMIENTO CON MOBILIARIO URBANO Y REHABILITACION.","RUBEN DARIO, PROVIDENCIA, PUERTO BELLO Y RIO DE JANEIRO, EN LA COL. PROVIDENCIA DE LA ZONA 2 MINERVA",Zona 2: Minerva,500000.0,obraDetalle.php?id_obra=10EQPZ2210,Romsa de Occidente S.A. de C.V.,ROC100310IZ5
OPG-OD-CS-AD-C15-211/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Salud ( Casas de ),"REHABILITACION DE CASA DE SALUD, TRABAJOS CONSISTENTES EN CONSULTORIO, SANITARIOS, SALA DE ESPERA E INGRESO (A).","MEZQUITE Y PINO, EN LA COL. EL FRESNO DE ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,492232.0,obraDetalle.php?id_obra=10CSZ7211,Desarrollos Vicsa S.A. de C.V.,DVI0903301U3
OPG-OD-CS-AD-C15-212/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Salud ( Casas de ),"CONSTRUCCION DE CASA DE SALUD, TRABAJOS CONSISTENTES EN CONSULTORIO, SANITARIOS, SALA DE ESPERA E INGRESO (B).","FRESNO Y CONDOR, DE LA COL. MORELOS DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,352310.0,obraDetalle.php?id_obra=10CSZ7212,Madison Constructores S.A. de C.V.,MCO1005204Z5
OPG-OD-CS-AD-C15-213/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Salud ( Casas de ),"CONSTRUCCION DE CASA DE LA SALUD, TRABAJOS CONSISTENTES EN CONSULTORIO, SANITARIOS, SALA DE ESPERA E INGRESO (C).","VOLCAN SAN FRANCISCO, EN LA COL. HUENTITAN EL BAJO DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,700000.0,obraDetalle.php?id_obra=10CSZ3213,"Constructora Nantli, S.A. de C.V.",CNA9701305F7
OPG-OD-EQP-AD-C15-214/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,"CONSTRUCCION DE PARQUE JOSE MA. SARMIENTO, TRABAJOS CONSISTENTES EN LA ELABORACION DE PISO DE CONCRETO, PISO DE CAUCHO, ILUMINACION, MOBILIARIO URBANO, JUEGOS INFANTILES Y JARDINERIA","JOSE MA. SARMIENTO, EN LA COL. EL ZALATE DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,450000.0,obraDetalle.php?id_obra=10EQPZ4214,Roth's Ingenieria y Representaciones S.A. de C.V.,RIR070208NF2
OPG-R33-ESC-AD-C15-216/10,En proceso de Firmas,Octubre,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Escuelas,"REHABILITACION DE ESCUELA PRIMARIA ""ADOLFO LOPEZ MATEOS"", TRABAJOS CONSISTENTES EN LA CONSTRUCCION DE ESCALERAS DE EMERGENCIA, ELABORACION DE PISO DE CONCRETO EN EL AREA DE PATIO Y CONSTRUCCION DE CANAL PLUVIAL","MA. DEL CARMEN FRIAS SOBRE CANAL JAGÜEY, EN LA COL. LOMAS DEL PARAISO 4ta SECC. DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,828330.87,obraDetalle.php?id_obra=10ESCZ3216,Dicoesa S.A. de C.V.,DIC0811241B6
OPG-R33-PAV-CI-C15-219/10,En proceso de Firmas,Octubre,CONCURSO INVITACION,APORTACION FEDERAL RAMO 33,Pavimentos,"PAVIMENTACION CON CONCRETO HIDRAULICO, SUSTITUCION DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS.","A) GUILLERMO BACA (CALLE 36) ENTRE CARLOS A. CARRILLO (CALLE 9) Y LONGINOS CADENA (CALLE 7), EN LA COL. LOMAS DE POLANCO DE LA ZONA 7 CRUZ DEL SUR.
B) GUILLERMO BACA (CALLE 36) ENTRE COLUMBIA RIVERA Y JOAQUIN MARTINEZ CHAVARRIA, EN LA COL. LOMAS DE POLAN",Zona 7: Cruz del Sur,4668962.52,obraDetalle.php?id_obra=10R33Z70219,Grupo Edificador Mayab S.A. de C.V.,GEM070112PX8
OPG-CONACULTA-LP-C15-222/10,En proceso de Firmas,Octubre,LICITACION PUBLICA,FEDERAL,Obras Varias Construcción,A) CONSTRUCCION DE CENTRO CULTURAL SANTA CECILIA; B) CONSTRUCCION DE MURO PARA ESCALAR,"A) COMPRENDIDA EN EL PERIMETRO DE RAMON SERRATOS, HACIENDA DE LA COLMENA, ALFONSO ESPARZA OTEO Y AGUSTIN LARA, EN LA COL. SANTA CECILIA 2da SECC DE LA ZONA 4 OBLATOS;  B) EN EL PARQUE JUAN SORIANO ENTRE LAS CALLES PASEO DE LA SELVA NORTE Y PASEO DE LA SEL",Zona 4: Oblatos,9419901.85,obraDetalle.php?id_obra=10CULZ40222,Sers Proyectos y Construcciones S.A. de C.V.,SPC9812152S8
OPG-CONADE-CI-C15-225/10,En proceso de Firmas,Octubre,CONCURSO INVITACION,FEDERAL,Unidad Deportiva,"AMPLIACION Y EQUIPAMIENTO DE UNIDAD DEPORTIVA No.69 ''PARQUE LIBERACION''  LOS TRABAJOS CONSISTEN EN LA CONSTRUCCION DE CANCHA MULTIUSOS, GIMNASIO AL AIRE LIBRE E INSTALACIONES ELECTRICAS","RAMAL DEL FERROCARRIL GUTENBERG No.201 Y CALZ. LAZARO CARDENAS, EN LA COL. EL DEAN DE LA ZONA 7 CRUZ DL SUR",Zona 7: Cruz del Sur,1493248.42,obraDetalle.php?id_obra=10CONADE225,Constructora Erlort y Asociados S.A. de C.V.,CEA070208SB1
OPG-CONADE-CI-C15-226/10,En proceso de Firmas,Octubre,CONCURSO INVITACION,FEDERAL,Unidad Deportiva,"AMPLIACION DE UNIDAD DEPORTIVA No.41 ''BALCONES DE OBLATOS'', LOS TRABAJOS CONSISTEN EN LA CONSTRUCCION DE CANCHA DE FUTBOL 7, INSTALACIONES ELECTRICAS Y GRADERIA.","HACIENDA DE CEDROS No.2000 ESQ. HACIENDA DE LOS POZOS, EN LA COL. BALCONES DE OBLATOS DE LA ZONA 4 OBLATOS.",Zona 4: Oblatos,2992484.09,obraDetalle.php?id_obra=10CONADE0226,"Consorcio Constructor Nayarita, S.A. de C.V.",CCN990816LI4
OPG-R33-EQP-CI-C08-135/10,En proceso de Firmas,Septiembre,CONCURSO INVITACION,APORTACION FEDERAL RAMO 33,Pavimentos,"CONSTRUCCION DE PASOS PEATONALES Y OBRAS COMPLEMENTARIAS. TRABAJOS CONSISTENTES EN LA CONSTRUCCION DE MUROS DE CONTENCION, ESCALINATAS, HERRERIA E ILUMINACION.","APOLONIO AVILES Y ARROYITO, EN LA COL. LOMA LINDA DE LA ZONA 7 CRUZ DEL SUR.",Zona 7: Cruz del Sur,2088993.98,obraDetalle.php?id_obra=10PAVZ70135,Grupo Constructor Caame S.A. de C.V.,GCC000107UH3
OPG-R33-ESC-LP-C09-166/10,En proceso de Firmas,Septiembre,LICITACION PUBLICA,APORTACION FEDERAL RAMO 33,Escuelas,CONSTRUCCIÓN DE CENTRO ESCOLAR INFANTIL ''LOMAS DE POLANCO'' CONTEMPLANDO EL ESTUDIO DE CALCULO ESTRUCTURAL PARA EL MISMO,"GUILLERMO BACA ENTRE RAMÓN ALCORTA Y COLUMBIA RIVERA, EN LA COL. LOMAS DE POLANCO DE LA ZONA 7 CRUZ DEL SUR.",Zona 7: Cruz del Sur,5645268.62,obraDetalle.php?id_obra=10R33Z70166,"Constructora Fremont, S.A. de C.V.",CFR1005187H9
OPG-HAB-PAV-CI-C11-168/10,En proceso de Firmas,Septiembre,CONCURSO INVITACION,TRIPARTITA,Habitat,140391ME003 CONSTRUCCION INTEGRAL DE PAVIMENTOS CON CONCRETO HIDRAULICO (INCLUYE SUSTITUCION DE LINEAS HIDROSANITARIAS),"HACIENDA DE TALA ENTRE MA. GUADALUPE MARTINEZ DE HERNANDEZ LOZA Y HACIENDA DE SANTA RITA, HACIENDA DE SANTA RITA ENTRE HACIENDA DEL REFUGIO Y CATARINO ISAAC; HACIENDA SAN RAMON ENTRE MA. GUADALUPE MARTINEZ DE HERNANDEZ LOZA Y HACIENDA DE SANTA RITA; PRIVA",Zona 4: Oblatos,3916801.86,obraDetalle.php?id_obra=10HABZ40168,Concreto y Construcciones Alsi S.A. de C.V.,CCA060208RE6
OPG-HAB-PAV-CI-C11-169/10,En proceso de Firmas,Septiembre,CONCURSO INVITACION,TRIPARTITA,Habitat,140391ME011 CONSTRUCCION DE PAVIMENTOS CON CONCRETO HIDRAULICO (INCLUYE SUSTITUCION DE INSTALACIONES HIDRAULICAS Y DE BANQUETAS),"HACIENDA DE TALA ENTRE HACIENDA DE CIENEGA DE MATA Y HACIENDA DE OBLATOS, EN LA COL. LOMAS DE OBLATOS DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,4005260.35,obraDetalle.php?id_obra=10HABZ40169,Grupo Edificador Mayab S.A. de C.V.,GEM070112PX8
OPG-OD-EQP-AD-C11-175/10,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Unidad Deportiva,"TRABAJOS COMPLEMENTARIOS PARA LA RENOVACION URBANA DE EXPLANADA 18 DE MARZO Y UNIDAD ""ANTIGUA PENAL OBLATOS""","ENTRE LAS CALLES JOSEFA ORTIZ DE DOMINGUEZ, SEBASTIAN ALLENDE, JAVIER MINA Y DAMIAN CARMONA, EN LA ZONA 5 OLIMPICA",Zona 8: Varias Zonas,2904133.5,obraDetalle.php?id_obra=10EQPZ5175,"Consorcio Constructor Nayarita, S.A. de C.V.",CCN990816LI4
OPG-OD-EQP-AD-C12-176/10,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Construcción,CONTRUCCION DE MACHUELOS EN AREAS PEQUEÑAS Y DISPERSAS DEL CAMELLON DE AV. FEDERALISMO,"AV. FEDERALISMO ENTRE JUAREZ A JESUS GARCIA, EN LA ZONA 1 CENTRO",Zona 1: Centro,85459.29,obraDetalle.php?id_obra=10EQPZ1176/10,"Laflosa Construcciones, S.A. de C.V.",LCO090424R18
OPG-OD-PAV-AD-C12-177/10,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Pavimentos,ELABORACION DE TERRACERIAS Y FORMACION DE BASES,"CHICHARO ENTRE MARIPOSA Y MANDARINA, EN EL MERCADO DE ABASTOS DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,706749.99,obraDetalle.php?id_obra=10PAVZ7177,Obras Civiles Especializadas S.A. de C.V.,OCE9409195Y7
OPG-OD-EQP-AD-C12-178/10,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,"RENOVACION, RESTAURACION Y REMOSAMIENTO DE LA CALZADA DE LOS INSURGENTES Y MONUMENTO A JOSE MA. MORELOS, ASI COMO EL SUMINISTRO Y COLOCACION DE 9 BUSTOS DE LOS ""HEROES DE LA INDEPENDENCIA"" E ILUMINACION ARQUITECTONICA",PARQUE MORELOS EN LA CALZ. INDEPENDENCIA ENTRE SAN DIEGO Y JUAN MANUEL EN EL CENTRO HISTORICO DE LA CIUDAD DE LA ZONA 1 CENTRO,Zona 1: Centro,1981153.64,obraDetalle.php?id_obra=10EQPZ1178,Metropolizadora de Servicios para la Construcción S.A. de C.V.,MSC090401AZ0
OPG-OD-EQP-AD-C12-179/10,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Escuelas,"REHABILITACION DE ESCUELA ""MANUEL M. DIEGUEZ"", TRABAJOS CONSISTENTES EN EL CAMBIO DE PISO DE MOSAICO, PINTURA EN FACHADAS, REHABILITACION GENERAL EN BAÑOS, COLOCACION DE PLACA Y BUSTO ALUSIVO A MANUEL M. DIEGUEZ","GONZALEZ ORTEGA No. 319, EN LA COL. CENTRO DE LA ZONA 1 CENTRO",Zona 1: Centro,1000000.0,obraDetalle.php?id_obra=10EQPZ1179,"Constructores en Corporación, S.A. de C.V.",CCO780607JD6
OPG-OD-EQP-AD-C12-180/10,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,"RESTAURACION Y REMOZAMIENTO DE 3 PERSONAJES ALUSIVOS A LA REVOLUCION MEXICANA ""EL REVOLUCIONARIO"", ""TRIPTICO DE LA REVOLUCION"" Y ""LA SOLDADERA"" EN EL CAMELLON DE CALZ. REVOLUCION","CALZ. REVOLUCION ENTRE CALZ. INDEPENDENCIA Y RIO NILO, EN LA ZONA 1 CENTRO Y 5 OLIMPICA",Zona 8: Varias Zonas,328495.06,obraDetalle.php?id_obra=10EQPZV180,Proyectos y Construcciones Argu S.A. de C.V.,PYC080108EC8
OPG-OD-EQP-AD-C12-181/10,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Electrificacion,"CAMBIO DE INSTALACIONES ELECTRICAS, RED DE VOZ Y DATOS, PARA EL AREA NUEVA DEL DEPARTAMENTO DE PRESUPUESTOS Y CONTRATOS, REPARACION BAJANTE DE AGUA PLUVIAL EN AL PATIO DE LA DIRECCION TECNICA","HOSPITAL 50-Z ESQ. CALZ. INDEPENDENCIA, EN LA COL. EL RETIRO DE LA ZONA 1 CENTRO",Zona 1: Centro,370000.0,obraDetalle.php?id_obra=10EQPZ1181,Copaso Construcciones S.A. de C.V.,CCO990427F5A
OPG-OD-PAV-AD-C12-186/10,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Pavimentos,ELABORACION DE TERRACERIAS Y FORMACION DE BASES EN LA LATERAL SUR DE DR. R. MICHEL,LATERAL SUR EN DR. R MICHEL DE HEROES FERROCARRILEROS A MATIAS ROMERO EN LA COL. SAN CARLOS EN LA ZONA 7 CRUZ DEL SUR,Zona 7: Cruz del Sur,630000.0,obraDetalle.php?id_obra=10PAVZ7186/10,Inmobiliaria Bochum S. de R.L. de C.V.,IBO090918ET9
OPG-OD-EQP-AD-C12-187/10,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Plazas Civicas,REHABILITACION DE PLAZOLETA Y KIOSCO,"SIERRA MADRE ENTRE MONTE ALBAN Y SIERRA MOJADA, EN LA COL. INDEPENDENCIA DE LA ZONA 1 CENTRO",Zona 1: Centro,300000.0,obraDetalle.php?id_obra=10EQPZ1187,Dicoesa S.A. de C.V.,DIC0811241B6
OPG-OD-EQP-AD-C12-188/10,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Obras Varias Rehabilitación,"REHABILITACION Y REGENERACION DE BANQUETAS, DEMOLICIONES Y LIMPIEZAS DE AV. PATRIA","AV. PATRIA ACERA SUR DE AV. DE LAS AMERICAS A AV. ACUEDUCTO, EN LOS COLOMOS DE LA ZONA 2 MINERVA",Zona 2: Minerva,1100000.0,obraDetalle.php?id_obra=10EQPZ2188,"Desarrolladora Fulham, S. de R.L. de C.V.",DFU090928JB5
OPG-OD-EQP-AD-C13-189/10,En proceso de Firmas,Septiembre,ASIGNACION DIRECTA,MUNICIPAL,Electrificacion,"OBRA ELECTRICA, HIDRAULICA, CONSTRUCCION DE PLAFONES Y OBRA CIVIL PARA EL SISTEMA DE AIRE ACONDICIONADO EN LA UNIDAD MEDICA CRUZ VERDE "" DR. DELGADILLO ARAUJO""","MARIANO BARCENAS Y DE VERACRUZ, EN LA COL. LA NORMAL DE LA ZONA 1 CENTRO",Zona 1: Centro,1553896.25,obraDetalle.php?id_obra=10EQPZ189,Cesar Elias Avalos,EIAC7310106S0
OPG-R33-ESC-AD-C09-113/10,En proceso de Firmas,Agosto,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Escuelas,"REHABILITACION DE ESCUELA SECUNDARIA MIXTA No. 8, TRABAJOS CONSISTENTES EN LA REHABILITACION DE LOSAS DE CONCRETO EN CANCHAS, INSTALACION ELECTRICA, INSTALACION SANITARIA, ASI COMO LA ELABORACION DE RAMPAS EN INGRESO","RIVAS GUILLEN No. 189 ENTRE DIONISIO RODRIGUEZ Y GOMEZ DE MENDIOLA, EN LA COL. ANTIGUA PENAL DE LA ZONA 5 OLIMPICA",Zona 5: Olímpica,510232.45,obraDetalle.php?id_obra=10ESCZ5113,Ineco Construye S.A. de C.V.,ICO980722MQ4
OPG-R33-EQP-LP-C08-115/10,En proceso de Firmas,Agosto,LICITACION PUBLICA,APORTACION FEDERAL RAMO 33,Obras Varias Remodelacion,CONSTRUCCION DE PISOS Y ANDADORES DE CONCRETO EN SANTA CECILIA,"COMPRENDIDA DENTRO DEL PERIMETRO DE RAMON SERRATOS, HACIENDA DE LA COLMENA, ALFONSO ESPARZA OTEO Y AGUSTIN LARA, EN LA COL SANTA CECILIA 2da SECC. DE LA ZONA 4 OBLATOS",Zona 1: Centro,4184502.05,obraDetalle.php?id_obra=10EQPZV0115,Solorio y Becerra Construcciones S.A. de C.V.,SBC0812095A8
OPG-OD-EQP-CI-C08-116/10,En proceso de Firmas,Agosto,CONCURSO INVITACION,MUNICIPAL,Obras Varias Rehabilitación,"REHABILITACION DE JARDIN JALISCO (OBRA CIVIL), TRABAJOS CONSISTENTES EN ALBAÑILERIA, ANDADORES ILUMINACION, PINTURA BALIZAMIENTO Y JARDINERIA","MONTE ACONCAGUA ENTRE SIERRA NEVADA Y MONTE PARNASO, EN LA COL. INDEPENDENCIA DE LA ZONA 1 CENTRO.",Zona 1: Centro,3727128.6,obraDetalle.php?id_obra=10EQPZ10116,Romsa de Occidente S.A. de C.V.,ROC100310IZ5
OPG-OD-ESC-CI-C08-121/10,En proceso de Firmas,Agosto,CONCURSO INVITACION,MUNICIPAL,Escuelas,"REHABILITACION DE ESCUELA SECUNDARIA MIXTA No. 9 TRABAJOS CONSISTENTES EN LA REHABILITACION DE SANITARIOS, PISOS Y MURO PERIMETRAL","JULIAN CARRILLO No. 1349, ESQ. RIVAS GUILLÉN, EN LA COL GUADALAJARA ORIENTE DE LA ZONA 4 OBLATOS.",Zona 4: Oblatos,1444429.58,obraDetalle.php?id_obra=10ESCZ40121-10,Grupo Elizaar Elizaar S.A. de C.V.,GEE0012153I0
OPG-OD-IHS-CI-C08-125/10,En proceso de Firmas,Agosto,CONCURSO INVITACION,MUNICIPAL,Obras Varias Rehabilitación,"CAMBIO DE VÁLVULAS DE DESFOGUE, OBRA DE LLAMADA PARA AGUA PLUVIAL Y DEMOLICIÓN DE MURO DE MAMPOSTERÍA.",MANOLETE Y C. 14 EN EL PARQUE LIBERACIÓN DE LA COL. EL DEAN EN LA ZONA 7 CRU DEL SUR.,Zona 7: Cruz del Sur,1408758.68,obraDetalle.php?id_obra=10IHSZ70125,Sphaera Construcciones S.A. de C.V.,SCO010221L95
