contrato,estatus,mes,modalidad,origen_de_recursos,tipo_infraestructura,descripcion_obra,ubicacion,zona,presupuesto,ejercido_url,contratista,contratista_rfc
OPG-SUBSEMUN-EQP-AD-C02-003/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,FEDERAL,Subsemun,2da. ETAPA DE LA CONSTRUCCION DE MODULO DE SEGURIDAD GAMAS,"AV. ALEMANIA Y NORUEGA, EN LA COL. LA MODERNA EN LA ZONA 1 CENTRO.",Zona 1: Centro,6000000.0,obraDetalle.php?id_obra=15EQPZ01003,"Grupo V Y CG, S.A. de C.V.",GVC1101316W5
OPG-OD-IHS-CI-C02-024/15,En proceso de Firmas,Junio,"CONCURSO INVITACION                    



Invitaciones",MUNICIPAL,Desazolves,CUADRILLA DE EMERGENCIAS HIDRÁULICAS PARA LA PREVENCIÒN DEL TEMPORAL DE LLUVIAS.,EN DIFERENTES PUNTOS DE LA CIUDAD.,Zona 8: Varias Zonas,4732415.11,obraDetalle.php?id_obra=15IHSZV024,"Consorcio Iconstructora, S.A. de C.V.",CIC121227RSA
OPG-PEF-PAV-CI-C04-030/15,En proceso de Firmas,Junio,"CONCURSO INVITACION                    



Invitaciones",FEDERAL,Pavimentos,REPAVIMENTACIÓN EN CONCRETO HIDRÁULICO.,"ESMIRNA ENTRE ESTEBAN ALATORRE Y PABLO VALDÉS, EN LA COL. CUAUHTEMOC DE LA ZONA 6 TETLAN",Zona 6: Tetlán,1991613.34,obraDetalle.php?id_obra=15PAVZ06030,Lim Constructora S.A. de C.V.,LCO011023NQ1
OPG-PEF-PAV-AD-C04-031/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,FEDERAL,Pavimentos,REPAVIMENTACION EN CONCRETO HIDRAULICO.,"TEHERÁN ENTRE ESTEBAN ALATORRE Y PABLO VALDÉS, EN LA COL. CUAUHTEMOC DE LA ZONA 6 TETLAN.",Zona 6: Tetlán,2040538.5,obraDetalle.php?id_obra=15PAVZ06031,Estructuras y Diseños del Sol S.A. de C.V.,EDS001103AJ2
OPG-PEF-PAV-CI-C04-032/15,En proceso de Firmas,Junio,"CONCURSO INVITACION                    



Invitaciones",FEDERAL,Pavimentos,REPAVIMENTACIÓN EN CONCRETO HIDRÁULICO.,"BAGDAD ENTRE ESTEBAN ALATORRE Y PABLO VALDÉS, EN LA COL. CUAUHTEMOC DE LA ZONA 6 TETLAN.",Zona 6: Tetlán,1985108.56,obraDetalle.php?id_obra=15PAVZ06032,Urbanizacion y Construccion Avanzada S.A. de C.V.,UCA0207107X6
OPG-PEF-PAV-CI-C04-033/15,En proceso de Firmas,Junio,"CONCURSO INVITACION                    



Invitaciones",FEDERAL,Pavimentos,REPAVIMENTACIÓN EN CONCRETO HIDRÁULICO.,"DAMASCO ENTRE ESTEBAN ALATORRE Y MANUEL PAYNO, EN LA COL. CUAUHTEMOC DE LA ZONA 6 TETLAN.",Zona 6: Tetlán,3917932.2,obraDetalle.php?id_obra=15PAVZ06033,Cadaco Construcciones S.A. de C.V.,CCO070612CT2
OPG-PEF-PAV-CI-C04-034/15,En proceso de Firmas,Junio,"CONCURSO INVITACION                    



Invitaciones",FEDERAL,Pavimentos,REHABILITACION DE PAVIMENTO ASFALTO.,"HACIENDA EL PLATANAR, ENTRE LA AV. ARTESANOS Y GRAL. RIVAS GUILLÉN, EN LA COL. CIRCUNVALACIÓN OBLATOS DE LA ZONA 4 OBLATOS.",Zona 4: Oblatos,4245125.56,obraDetalle.php?id_obra=15PAVZ04034,Ingenieria y Construcciones Anrol. S.A. de C.V.,ICA091028E40
OPG-PEF-EQP-CI-C04-035/15,En proceso de Firmas,Junio,"CONCURSO INVITACION                    



Invitaciones",FEDERAL,Unidad Deportiva,"REMODELACIÓN DE LA UNIDAD DEPORTIVA Nº 38 ""SANTIAGO CAMARENA"".","VOLCAN BABUYAN ENTRE VOLCAN TACANA Y VOLCAN PATAMBAN, EN LA COL. HUENTITAN EL BAJO DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,5492649.22,obraDetalle.php?id_obra=15EQPZ03035,"RS Obras y Servicios, S.A. de C.V.",ROS120904PV9
OPG-PEF-EQP-CI-C04-036/15,En proceso de Firmas,Junio,"CONCURSO INVITACION                    



Invitaciones",FEDERAL,Unidad Deportiva,"REMODELACIÓN DE LA UNIDAD DEPORTIVA Nº 35 ""LIC. IGNACIO JACOBO"".","JOAQUIN MARTINEZ CHAVARRIA No.2322 ESQ. AV. COLON, EN LA COL. 18 DE MARZO DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,5507041.11,obraDetalle.php?id_obra=15EQPZ07036,"Construcciones e Inovaciones de Occidente, S.A. de C.V.",CEI120820T79
OPG-R33-PAV-AD-C05-040/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Bacheo y Pavimentos,"PAVIMENTO CON CONCRETO HIDRÁULICO, INCLUYE SUSTITUCIÓN DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS, SUSTITUCIÓN DE BANQUETA Y BALIZAMIENTO","EGIPTO ENTRE HACIENDA LA CALERA Y PALESTINA, EN LA COL. HELIODORO HERNANDEZ LOZA DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,2023420.0,obraDetalle.php?id_obra=15PAVZ4040,Grupo Constructor Nuevo Progreso S.A. de C.V.,GCN000308RQ9
OPG-R33-PAV-AD-C05-041/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Bacheo y Pavimentos,"PAVIMENTO CON CONCRETO HIDRÁULICO, INCLUYE SUSTITUCIÓN DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS, SUSTITUCIÓN DE BANQUETA Y BALIZAMIENTO","EGIPTO ENTRE PALESTINA Y ESTEBAN CORONADO, EN LA COL. HELIODORO HERNANDEZ LOZA DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,2512300.0,obraDetalle.php?id_obra=15PAVZ4041,Procourza S.A. de C.V.,PRO0205208F2
OPG-R33-PAV-AD-C05-042/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Alcantarillado y Pavimentación,"PAVIMENTO CON CONCRETO HIDRÁULICO, INCLUYE SUSTITUCIÓN DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS, SUSTITUCIÓN DE BANQUETA Y BALIZAMIENTO","EGIPTO ENTRE ESTEBAN CORONADO Y SIDON, EN LA COL. HELIODORO HERNANDEZ LOZA DE LA ZONA 4 OBLATOS",Zona 4: Oblatos,2131500.0,obraDetalle.php?id_obra=15PAVZ4042,"Estrategia Grupo Constructor, S.A. de C.V.",EGC990317995
OPG-R33-PAV-AD-C05-043/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Alcantarillado y Pavimentación,"PAVIMENTO CON CONCRETO HIDRÁULICO, INCLUYE SUSTITUCIÓN DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS, SUSTITUCIÓN DE BANQUETA Y BALIZAMIENTO","28 DE ENERO ENTRE AV. REVOLUCION Y CONSTITUCION, EN LA COL. ANALCO DE LA ZONA 1 CENTRO",Zona 1: Centro,927947.99,obraDetalle.php?id_obra=15PAVZ1043,Grupo Constructor Xolot S.A. de C.V.,GCX0508239ZA
OPG-R33-PAV-AD-C05-044/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Alcantarillado y Pavimentación,"PAVIMENTO CON CONCRETO HIDRÁULICO, INCLUYE SUSTITUCIÓN DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS, SUSTITUCIÓN DE BANQUETA Y BALIZAMIENTO","CONSTITUCION ENTRE 20 DE NOVIEMBRE Y 28 DE ENERO, EN LA COL. ANALCO DE LA ZONA 1 CENTRO",Zona 1: Centro,1592807.77,obraDetalle.php?id_obra=15PAVZ1044,Urbanizaciones e Ingenieria Gaslo S.A. de C.V.,UEI081222P68
OPG-R33-PAV-AD-C05-045/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Alcantarillado y Pavimentación,"PAVIMENTO CON CONCRETO HIDRÁULICO, INCLUYE SUSTITUCIÓN DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS, SUSTITUCIÓN DE BANQUETA Y BALIZAMIENTO. ALUMBRADO DE FUENTE EN EL PARQUE SAN JOSE DE ANALCO.","CONSTITUCION ENTRE 28 DE ENERO Y 5 DE MAYO, EN LA COL. ANALCO DE LA ZONA 1 CENTRO. CONSTITUCION ESQUINA 5 DE MAYO, EN LA COL. ANALCO DE LA ZONA 1 CENTRO.",Zona 1: Centro,1522200.0,obraDetalle.php?id_obra=15PAVZ1045,Proyectos  E Insumos Industriales Jelp S.A. de C.V.,PEI020208RW0
OPG-R33-PAV-AD-C05-046/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Alcantarillado y Pavimentación,"PAVIMENTO CON CONCRETO HIDRÁULICO, INCLUYE SUSTITUCIÓN DE RED HIDROSANITARIA, CAMBIO DE TOMAS Y DESCARGAS DOMICILIARIAS, SUSTITUCIÓN DE BANQUETA Y BALIZAMIENTO","FRANCISCO JAVIER SANTA MARIA Y MARIA GUADALUPE CALDERON BELTRAN, EN LA COL. PLANETARIO DE LA ZONA 3 HUENTITAN.",Zona 3: Huentitán,1922814.31,obraDetalle.php?id_obra=15PAVZ3046,Ing. Martin Rodolfo Preciado Rodríguez,PERM631018RP6
OPG-R33-ESC-AD-C05-047/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Escuelas,"A) CONSTRUCCION DE CUBIERTA EN LA ESCUELA PRIMARIA ""ABEL AYALA"" No.70 Y No.3, TRABAJOS CONSISTENTES EN CUBIERTA EN PATIO A BASE DE ESTRUCTURA METALICA. B) CONSTRUCCION DE CUBIERTA EN LA ESCUELA SECUNDARIA TEC. No. 113, TRABAJOS CONSISTENTES EN CUBIERTA EN","A) FRANCISCO SILVA ROMERO No.655 ENTRE LOS ANGELES Y GANTE, EN LA COL. LAS CONCHAS DE LA ZONA 1 CENTRO. B) MARIA LUISA MARTINEZ No.4879  ENTRE JOSE MARIA LANZAGORTA, EN LA COL. LOMAS DEL PARAISO 4ta SECCIÓN DE LA ZONA 3 HUENTITAN. C) HACIENDA SANTIAGO No.",Zona 8: Varias Zonas,2337595.22,obraDetalle.php?id_obra=15ESCZ1047,"Constructora y Edificadora Plasma, S.A. de C.V.",CEP080129EK6
OPG-R33-ESC-AD-C05-048/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Escuelas,"A) CONSTRUCCION DE CUBIERTA EN LA ESCUELA PRIMARIA URB. No.914, TRABAJOS CONSISTENTES EN CUBIERTA EN CANCHA A BASE DE ESTRUCTURA METALICA. B) CONSTRUCCION DE CUBIERTA EN LA ESCUELA PRIMARIA ""MANUEL LOPEZ COTILLA"", TRABAJOS CONSISTENTES EN CUBIERTA EN PATI","A) MARIANO OLIVARES No. 500 ENTRE JOSE MARIA CANAL Y MANUEL IGNACIO SOLIS, EN LA COL. LOMAS DEL PARAISO 5ta SECCIÓN DE LA ZONA 3 HUENTITAN. B) RIO TINTO No.2575 ENTRE RIO HAYNAMOTA Y MOCTEZUMA, EN LA COL. BOSQUES DE BOULEVARD DE LA ZONA 5 OLIMPICA. C) PIT",Zona 8: Varias Zonas,2656570.04,obraDetalle.php?id_obra=15ESCZ5048,"Constructora JMA, S.A. de C.V.",CJM121221Q73
OPG-R33-EQP-AD-C05-049/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"A) MEJORAMIENTO DE VIVIENDA EN LA COL. BALCONES DE OBLATOS 1ra Y 2da SECCIÓN, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 10 CUARTOS PARA BAÑO,  10 CUARTOS  DORMITORIO, 4 CUARTOS  PARA COCINA, 3 PISOS FIRME, 17 TECHOS  FIRME Y 7 MUROS FIRME. B) MEJORAMIEN","A) COMPRENDIDO EN EL INTERIOR DEL POLÍGONO DE  LA COL. BALCONES DE OBLATOS 1ra Y 2da SECCIÓN DE LA ZONA 4 OBLATOS B) COMPRENDIDO EN EL INTERIOR DE LOS POLÍGONOS DE LAS COLONIAS BEATRIZ HERNANDEZ, AARON JOAQUIN Y  LOMAS DE OBLATOS 1ra SECCIÓN, DE LA ZONA 4",Zona 4: Oblatos,2987247.14,obraDetalle.php?id_obra=15EQPZ4049,Constructora Kirling S.A. de C.V.,CKI110316876
OPG-R33-EQP-AD-C05-050/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"A) MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS SANTA CECILIA 1ra, 2da Y 3ra SECCIÓN Y TETLAN RIO VERDE, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 6 CUARTOS PARA BAÑO,  5 CUARTOS  DORMITORIO, 2 CUARTOS  PARA COCINA, 3 PISOS FIRME, 8 TECHOS  FIRME Y 9 MUROS","A) COMPRENDIDO EN EL INTERIOR DE LOS POLÍGONOS DE LAS COLONIAS  SANTA CECILIA 1ra, 2da Y 3ra SECCIÓN Y TETLAN RIO VERDE, DE LA ZONA 4 OBLATOS B) COMPRENDIDO EN EL INTERIOR DE LOS POLÍGONOS DE LAS COLONIAS LIBERTAD, LAGOS DE ORIENTE 1ra SECCIÓN Y LAGOS DE",Zona 8: Varias Zonas,2808490.05,obraDetalle.php?id_obra=15EQPZ4050,"TC Construcción y Mantenimiento, S.A. de C.V.",TCM100915HA1
OPG-R33-EQP-AD-C05-051/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"A) MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS ATLAS, RANCHO BLANCO, OLIMPICA Y RANCHO BLANCO ALAMO, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 3 CUARTOS PARA BAÑO,  3 CUARTOS  DORMITORIO, 1 CUARTOS  PARA COCINA, 3 PISOS FIRME, 7 TECHOS  FIRME Y 10 MUROS FI","A) COMPRENDIDO EN EL INTERIOR DE LOS POLÍGONOS DE LAS COLONIAS ATLAS, RANCHO BLANCO, OLIMPICA Y RANCHO BLANCO ALAMO, DE LA ZONA 5 OLIMPICA B) COMPRENDIDO EN EL INTERIOR DE LOS POLÍGONOS DE LAS COLONIAS BALCONES DEL 4, LAZARO CARDENAS, PATRIA Y PATRIA NUEV",Zona 8: Varias Zonas,1798414.43,obraDetalle.php?id_obra=15EQPZ5051,Lugo Ibarra Consorcio Constructor S.A. de C.V.,LIC0208141P8
OPG-R33-EQP-AD-C05-052/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"A) MEJORAMIENTO DE VIVIENDA EN LAS COLONIAS POTRERO ALTO Y ESTEBAN ALATORRE, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 5 CUARTOS PARA BAÑO,  5 CUARTOS  DORMITORIO, 1 CUARTOS  PARA COCINA, 3 PISOS FIRME, 8 TECHOS  FIRME Y 9 MUROS FIRME. B) MEJORAMIENTO D","A) COMPRENDIDO EN EL INTERIOR DE LOS POLÍGONOS DE LAS COLONIAS POTRERO ALTO Y ESTEBAN ALATORRE,  DE LA ZONA 5 OLIMPICA. B) COMPRENDIDO EN EL INTERIOR DEL POLÍGONO DE LA COL.  FERROCARRIL, DE  LA ZONA 7 CRUZ DEL SUR.",Zona 8: Varias Zonas,1820243.56,obraDetalle.php?id_obra=15EQPZ5052,Tasum Soluciones en Construcción S.A. de C.V.,TSC100210E48
OPG-OD-SUP-AD-C05-054/15,En proceso de Firmas,Junio,ASIGNACION DIRECTA,FEDERAL,Cultura,"TRABAJOS DE SUPERVICION CONCEPTUAL EN LA RESTAURACIÓN DEL CENTRO CULTURAL COLOMOS ""EL CASTILLO"".","CHACO No.3200, EN LA COL. PROVIDENCIA DE LA ZONA 2 MINERVA",Zona 2: Minerva,92782.05,obraDetalle.php?id_obra=15SUPZ2054,Arq. Liza Nohemi Tapia Garcia,TAGL661207PG0
OPG-R33-EQP-AD-C02-007/15,En proceso de Firmas,Mayo,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Vivienda,"MEJORAMIENTO DE VIVIENDA EN LA COL. FERROCARRIL, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 15 CUARTOS PARA BAÑO, 18 CUARTOS DORMITORIO, 6 CUARTOS PARA COCINA, 4 PISOS FIRME, 14 TECHOS FIRME, 7 MUROS FIRME Y MANTENIMIENTO DE 16 TECHOS FIRME Y 32 MUROS FI","COMPRENDIDO EN EL POLÍGONO DE GANSO, HÉROES FERROCARRILEROS, CALLE 2, CALLE 9, CALLE 4, CALLE 7 Y GOBERNADOR CURIEL, EN LA COL. FERROCARRIL DE LA ZONA 7 CRUZ DEL SUR",Zona 7: Cruz del Sur,2850962.41,obraDetalle.php?id_obra=15R33Z7007,"Ingenieria y Proyectos MDM, S.A. de C.V.",IPM1107056C7
OPG-R33-EQP-AD-C02-010/15,En proceso de Firmas,Mayo,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. HELIODORO HERNANDEZ LOZA 1ra SECCIÓN, LADO ORIENTE, TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 20 CUARTOS PARA BAÑO,  19 CUARTOS  DORMITORIO, 4 CUARTOS  PARA COCINA, 3 PISOS FIRME, 10 TECHOS  FIRME, 5 MUROS FIRME Y MAN","COMPRENDIDO EN EL POLÍGONO DE HDA. LA CALERA, EGIPTO, ESTEBAN CORONADO Y JOSE MARIA MARTINEZ, EN LA COL. HELIODORO HDZ. LOZA 1ra SECC. DE LA ZONA 4 OBLATOS.",Zona 4: Oblatos,3297048.91,obraDetalle.php?id_obra=15EQPZ4010,Desarrollos Casavi S.A. de C.V.,DCA110131TY7
OPG-OD-IHS-AD-C02-022/15,En proceso de Firmas,Mayo,ASIGNACION DIRECTA,MUNICIPAL,Alcantarillado y Pavimentación,DESAZOLVE DEL VASO REGULADOR VALENTÍN GÓMEZ FARIAS. DESAZOLVE DEL CANAL NUEVA ESPAÑA.,"AV. JESUS REYES HEROLES Y MARIA C. BANCALARI, EN LA COL. LOMA LINDA DE LA ZONA 7 CRUZ DEL SUR. PROL. AV. COLON ENTRE FRANCISCO OSORNIO Y SECOYA, DE LA ZONA 7 CRUZ DEL SUR.",Zona 7: Cruz del Sur,1557060.35,obraDetalle.php?id_obra=15IHSZ7022,Construcciones y Proyectos SAG S.A. de C.V.,CPS101110QB0
OPG-OD-IHS-AD-C02-023/15,En proceso de Firmas,Mayo,ASIGNACION DIRECTA,MUNICIPAL,Alcantarillado y Pavimentación,MANTENIMIENTO Y DESAZOLVE EN CANAL MIRAVALLE. DESAZOLVE DEL CANAL DEL SUR. DESAZOLVE EN VASO 5 DE MAYO.,"LUIS COVARRUBIAS ENTRE ARTES PLASTICAS Y 3 DE MAYO, EN LA ZONA 7 CRUZ DEL SUR.  LUIS COVARRUBIAS ENTRE DAVID BERNAGA  A 3 DE MAYO, EN LA COL. BALCONES DEL 4 EN LA ZONA 7 CRUZ DEL SUR. AV. PATRIA Y JOSE MARIA MENDEZ OLIVARES Y DOMINGO LOEZA, EN LA COL. 5 D",Zona 7: Cruz del Sur,2214853.82,obraDetalle.php?id_obra=15IHSZ7023,Consorcio Constructor Diestro S.A. de C.V.,CCD980709IIA
OPG-PEF-EQP-AD-C04-026/15,En proceso de Firmas,Mayo,ASIGNACION DIRECTA,FEDERAL,Obras Varias Equipamiento,ADQUISICIÓN DE EQUIPAMIENTO ESCÉNICO PARA EL TEATRO TORRES BODET.,"AV. ESPAÑA ESQ. CON AV. CHAPULTEPEC SUR, EN LA COL. MODERNA DE LA ZONA 1 CENTRO",Zona 1: Centro,2048550.0,obraDetalle.php?id_obra=15EQPZ1026,Chemtrol Mexico S.A. de C.V.,CME121205RZ5
OPG-PEF-EQP-AD-C04-027/15,En proceso de Firmas,Mayo,ASIGNACION DIRECTA,FEDERAL,Conaculta,"RESTAURACIÓN DEL CENTRO CULTURAL COLOMOS ""EL CASTILLO"".","CHACO No.3200, EN LA COL. PROVIDENCIA DE LA ZONA 2 MINERVA.",Zona 2: Minerva,4546320.85,obraDetalle.php?id_obra=15EQPZ2027,Divicon S.A. de C.V.,DIV010905510
OPG-PEF-EQP-AD-C04-028/15,En proceso de Firmas,Mayo,ASIGNACION DIRECTA,FEDERAL,Conaculta,"RESTAURACION DE ""LA CASA REFORMA"" 2A ETAPA","REFORMA NUMERO 363, 367, 369 Y 373, EN EL CENTRO HISTORICO DE LA ZONA 1 CENTRO.",Zona 1: Centro,4114579.0,obraDetalle.php?id_obra=15PEFZ1028,Napreco Grupo Constructor S.A. de C.V.,NGC010921SV7
OPG-PEF-SUP-AD-C04-029/15,En proceso de Firmas,Mayo,ASIGNACION DIRECTA,FEDERAL,Estudios y Proyectos ( Trabajo ),"CONSULTORIA Y ASESORIA DE LA RESTAURACION DE ""LA CASA REFORMA"" 2A ETAPA.","REFORMA NUMEROS 363, 367, 369 Y 373, EN EL CENTRO HISTORICO DE LA ZONA 1 CENTRO.",Zona 1: Centro,83971.0,obraDetalle.php?id_obra=15SUPZ1029,Arq. Alejandro Canales Daroca,CADA580612S73
OPG-R33-EQP-AD-C02-005/15,En proceso de Firmas,Marzo,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. LOMAS DEL PARAISO 5ta SECCIÓN,   TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 15 CUARTOS PARA BAÑO,  16 CUARTOS  DORMITORIO, 6 CUARTOS  PARA COCINA, 3 PISOS FIRME, 17 TECHOS  FIRME, 7 MUROS FIRME Y MANTENIMIENTO DE 20 TE","COMPRENDIDO EN EL POLÍGONO DE VOLCÁN POPOCA, MANUEL STA. MARÍA, MANUEL I. SOLÍS, MARIANO OLIVARES, JUAN I. RAMOS, MARIANO OLIVARES, LIMITE DE BARRANCA Y PANORÁMICA, EN LA COL LOMAS DEL PARAISO 5ta SECC. DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,2779687.53,obraDetalle.php?id_obra=15EQPZ3005,Consorcio Constructor Diestro S.A. de C.V.,CCD980709IIA
OPG-R33-EQP-AD-C02-006/15,En proceso de Firmas,Marzo,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. LOMAS DEL PARAISO 3ra, 4ta Y 5ta SECCIÓN,  TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 14 CUARTOS PARA BAÑO,  17 CUARTOS  DORMITORIO, 6 CUARTOS  PARA COCINA, 5 PISOS FIRME, 15 TECHOS  FIRME, 6 MUROS FIRME Y MANTENIMIENT","COMPRENDIDO EN EL POLÍGONO DE MARIANO OLIVARES, MANUEL I. SOLÍS, JESÚS AMAVISCA, JOSÉ MA. LANZAGORTA, FRANCISCO ESTRADA, LOMAS VALLARTA Y LÍMITE DE BARRANCA, EN LA COL. LOMAS DEL PARAISO 3ra,4ta Y 5ta SECC. DE LA ZONA 3 HUENTITAN",Zona 3: Huentitán,2756185.01,obraDetalle.php?id_obra=15EQPZ3006,AAV Arquitectura y Edificación S. de RL de C.V.,AAE140702594
OPG-R33-EQP-AD-C02-008/15,En proceso de Firmas,Marzo,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. LA LOMA,  TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE  2 CUARTOS PARA BAÑO,  5  CUARTOS  DORMITORIO, 2 CUARTOS  PARA COCINA, 2 PISOS FIRME, 6 TECHOS  FIRME, 7 MUROS FIRME Y MANTENIMIENTO DE  10 TECHOS FIRME Y 16 MUROS F","COMPRENDIDO EN EL POLIGONO DE GIGANTES, MEDRANO, ANTONIO TELLO Y PEDRO CATANI EN LA COL. LA LOMA DE LA ZONA 5 OLIMPICA. COMPRENDIDO EN EL POLIGONO DE PERIFERICO MANUEL GOMEZ MORIN, EGIPTO, HACIENDA LA CALERA Y MARIA GUADALUPE MARTINEZ DE HERNANDEZ LOZA, D",Zona 1: Centro,2509504.66,obraDetalle.php?id_obra=15EQPZ5008,"Ventura Construcciones, S.A. de C.V.",VCO830712G57
OPG-R33-EQP-C02-AD-009/15,En proceso de Firmas,Marzo,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. SAN JUAN DE DIOS,  TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE  3 CUARTOS PARA BAÑO,  5  CUARTOS  DORMITORIO, 2 CUARTOS  PARA COCINA, 2 PISOS FIRME, 4 TECHOS  FIRME, 7 MUROS FIRME Y MANTENIMIENTO DE  5 TECHOS FIRME Y 12","COMPRENDIDO EN EL POLIGONO DE GIGANTES, CONSTITUCION,CALZ. INDEPENDENCIA Y 5 DE MAYO EN LA COL. SAN JUAN DE DIOS DE LA ZONA 1 CENTRO. COMPRENDIDO EN EL POLÍGONO DE JOSE MARIA LETENA, IGNACIO MEJIA, LINO MORALES, JESUS AMAVISCA, EUSTAQUIO ARIAS, ARNULFO GO",Zona 1: Centro,2501818.0,obraDetalle.php?id_obra=15EQPZ1009,Urbanizacion y Construccion Avanzada S.A. de C.V.,UCA0207107X6
OPG-R33-EQP-AD-C02-011/15,En proceso de Firmas,Marzo,ASIGNACION DIRECTA,APORTACION FEDERAL RAMO 33,Obras Varias Equipamiento,"MEJORAMIENTO DE VIVIENDA EN LA COL. HELIODORO HERNANDEZ LOZA 1ra SECCIÓN, LADO PONIENTE,  TRABAJOS CONSISTENTES EN LA CONSTRUCCIÓN DE 19 CUARTOS PARA BAÑO,  19 CUARTOS  DORMITORIO, 5 CUARTOS  PARA COCINA, 2 PISOS FIRME, 11 TECHOS  FIRME, 6 MUROS FIRME Y M","COMPRENDIDO EN EL POLÍGONO DE HDA. LA CALERA, JOSE MA. MARTINEZ, ESTEBAN CORONADO Y MARÍA GPE. DE HDZ. LOZA, EN LA COL. HELIODORO HDZ. LOZA 1ra SECC. DE LA ZONA 4 OBLATOS.",Zona 4: Oblatos,2780430.03,obraDetalle.php?id_obra=15Z4EQP011,Divicon S.A. de C.V.,DIV010905510
